2013010100	4	0	0
2013010101	4	0	0
2013010102	4	0	0
2013010103	4	0	0
2013010104	4	0	0
2013010105	5	0	0
2013010106	4	0	0
2013010107	5	0	0
2013010108	4	0	0
2013010109	5	0	0
2013010110	5	0	0
2013010111	4	0	0
2013010112	4	0	0
2013010113	4	0	0
2013010114	3	0	0
2013010115	3	0	0
2013010116	4	0	0
2013010117	3	0	0
2013010118	3	0	0
2013010119	4	0	0
2013010120	3	0	0
2013010121	3	0	0
2013010122	3	0	0
2013010123	3	0	0
2013010200	3	0	0
2013010201	3	0	0
2013010202	4	0	0
2013010203	2	0	0
2013010204	2	0	0
2013010205	2	0	0
2013010206	2	0	0
2013010207	2	0	0
2013010208	3	0	0
2013010209	2	0	0
2013010210	2	0	0
2013010211	5	0	0
2013010212	4	0	0
2013010213	3	0	0
2013010214	4	0	0
2013010215	4	0	0
2013010216	4	0	0
2013010217	3	0	0
2013010218	4	0	0
2013010219	4	0	0
2013010220	4	10	10
2013010221	3	0	10
2013010222	3	0	0
2013010223	3	0	0
2013010300	4	0	10
2013010301	3	0	0
2013010302	4	0	0
2013010303	3	0	0
2013010304	3	0	0
2013010305	4	0	0
2013010306	4	0	0
2013010307	4	0	0
2013010308	4	0	0
2013010309	5	0	0
2013010310	5	0	0
2013010311	6	0	0
2013010312	5	0	9
2013010313	4	0	0
2013010314	4	0	0
2013010315	4	0	9
2013010316	3	0	0
2013010317	5	0	10
2013010318	5	11	11
2013010319	5	0	11
2013010320	5	10	11
2013010321	6	11	11
2013010322	5	10	12
2013010323	5	10	12
2013010400	5	0	12
2013010401	4	0	10
2013010402	4	0	0
2013010403	4	0	10
2013010404	5	0	0
2013010405	4	0	0
2013010406	4	0	10
2013010407	4	0	0
2013010408	4	0	0
2013010409	3	0	0
2013010410	6	0	0
2013010411	4	0	9
2013010412	4	0	10
2013010413	3	0	8
2013010414	3	0	0
2013010415	2	0	8
2013010416	1	0	0
2013010417	1	0	0
2013010418	2	0	8
2013010419	1	0	0
2013010420	2	0	0
2013010421	2	0	0
2013010422	2	0	0
2013010423	2	0	0
2013010500	3	0	0
2013010501	2	0	0
2013010502	3	0	0
2013010503	4	9	9
2013010504	6	11	13
2013010505	6	11	12
2013010506	7	13	14
2013010507	8	13	15
2013010508	8	13	16
2013010509	8	13	16
2013010510	6	0	14
2013010511	5	10	12
2013010512	6	0	16
2013010513	6	0	13
2013010514	6	0	13
2013010515	5	0	13
2013010516	6	11	12
2013010517	5	0	0
2013010518	5	0	13
2013010519	4	0	0
2013010520	4	0	0
2013010521	3	0	0
2013010522	2	0	0
2013010523	2	0	0
2013010600	2	0	0
2013010601	3	0	0
2013010602	3	0	0
2013010603	3	0	0
2013010604	4	0	0
2013010605	3	0	0
2013010606	2	0	0
2013010607	2	0	0
2013010608	2	0	0
2013010609	2	0	0
2013010610	1	0	0
2013010611	1	0	0
2013010612	2	0	0
2013010613	1	0	0
2013010614	2	0	0
2013010615	2	0	0
2013010616	3	0	0
2013010617	3	0	0
2013010618	4	0	0
2013010619	4	0	0
2013010620	2	0	0
2013010621	2	0	0
2013010622	2	0	0
2013010623	3	0	0
2013010700	3	0	0
2013010701	3	0	0
2013010702	2	0	0
