"V1"	"V2"	"V3"	"V4"
249180270	"ISTEBNA-MŁODAGÓRA"	19520204	2.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520205	14.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520206	4.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520208	2
249180270	"ISTEBNA-MŁODAGÓRA"	19520209	2.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520210	3.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520211	8.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520212	0.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520214	14.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520215	31.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520216	5.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520217	14
249180270	"ISTEBNA-MŁODAGÓRA"	19520218	3.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520219	9.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520220	15.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520221	30.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520222	18.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520223	9.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520224	5.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520226	4.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520227	6
249180270	"ISTEBNA-MŁODAGÓRA"	19520228	10.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520229	1.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520301	19.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520302	5
249180270	"ISTEBNA-MŁODAGÓRA"	19520304	1.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520305	3.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520306	12.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520307	0.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520313	14.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520314	6.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520322	20.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520323	20.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520324	6.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520325	2.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520326	9.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520327	1.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520328	0.4
