GÓRA	2013010100	3	0
GÓRA	2013010101	2	0
GÓRA	2013010102	2	0
GÓRA	2013010103	4	0
GÓRA	2013010104	2	0
GÓRA	2013010105	7	0
GÓRA	2013010106	5	10
GÓRA	2013010107	8	0
GÓRA	2013010108	6	0
GÓRA	2013010109	4	0
GÓRA	2013010110	7	12
GÓRA	2013010111	3	0
GÓRA	2013010112	6	0
GÓRA	2013010113	6	0
GÓRA	2013010114	4	0
GÓRA	2013010115	8	0
GÓRA	2013010116	5	0
GÓRA	2013010117	7	12
GÓRA	2013010118	5	0
GÓRA	2013010119	1	0
GÓRA	2013010120	7	0
GÓRA	2013010121	4	0
GÓRA	2013010122	5	0
GÓRA	2013010123	2	0
GÓRA	2013010200	1	0
GÓRA	2013010201	4	0
GÓRA	2013010202	1	0
GÓRA	2013010203	5	0
GÓRA	2013010204	5	0
GÓRA	2013010205	4	0
GÓRA	2013010206	2	0
GÓRA	2013010207	3	0
GÓRA	2013010208	3	0
GÓRA	2013010209	4	0
GÓRA	2013010210	7	0
GÓRA	2013010211	5	0
GÓRA	2013010212	5	0
GÓRA	2013010213	6	0
GÓRA	2013010214	4	0
GÓRA	2013010215	5	0
GÓRA	2013010216	5	0
GÓRA	2013010217	5	0
GÓRA	2013010218	7	0
GÓRA	2013010219	6	0
GÓRA	2013010220	4	0
GÓRA	2013010221	6	0
GÓRA	2013010222	5	0
GÓRA	2013010223	4	0
GÓRA	2013010300	4	0
GÓRA	2013010301	5	0
GÓRA	2013010302	5	0
GÓRA	2013010303	5	0
GÓRA	2013010304	6	0
GÓRA	2013010305	5	0
GÓRA	2013010306	4	0
GÓRA	2013010307	5	0
GÓRA	2013010308	6	0
GÓRA	2013010309	7	0
GÓRA	2013010310	7	0
GÓRA	2013010311	6	0
GÓRA	2013010312	5	0
GÓRA	2013010313	9	15
GÓRA	2013010314	8	15
GÓRA	2013010315	9	15
GÓRA	2013010316	8	13
GÓRA	2013010317	8	14
GÓRA	2013010318	8	13
GÓRA	2013010319	9	15
GÓRA	2013010320	9	14
GÓRA	2013010321	8	14
GÓRA	2013010322	7	12
GÓRA	2013010323	7	17
GÓRA	2013010400	8	14
GÓRA	2013010401	9	16
GÓRA	2013010402	8	16
GÓRA	2013010403	9	14
GÓRA	2013010404	7	0
GÓRA	2013010405	7	13
GÓRA	2013010406	8	16
GÓRA	2013010407	8	14
GÓRA	2013010408	8	15
GÓRA	2013010409	8	16
GÓRA	2013010410	8	14
GÓRA	2013010411	8	13
GÓRA	2013010412	8	14
GÓRA	2013010413	7	13
GÓRA	2013010414	5	11
GÓRA	2013010415	7	0
GÓRA	2013010416	2	0
GÓRA	2013010417	1	0
GÓRA	2013010418	6	0
GÓRA	2013010419	6	0
GÓRA	2013010420	5	0
GÓRA	2013010421	6	0
GÓRA	2013010422	6	0
GÓRA	2013010423	6	0
GÓRA	2013010500	6	11
GÓRA	2013010501	6	12
GÓRA	2013010502	5	0
GÓRA	2013010503	5	0
GÓRA	2013010504	5	0
GÓRA	2013010505	5	0
GÓRA	2013010506	6	11
GÓRA	2013010507	5	0
GÓRA	2013010508	5	11
GÓRA	2013010509	5	0
GÓRA	2013010510	4	0
GÓRA	2013010511	4	10
GÓRA	2013010512	3	0
GÓRA	2013010513	4	0
GÓRA	2013010514	4	0
GÓRA	2013010515	3	0
GÓRA	2013010516	3	0
GÓRA	2013010517	2	0
GÓRA	2013010518	3	0
GÓRA	2013010519	4	0
GÓRA	2013010520	4	0
GÓRA	2013010521	2	0
GÓRA	2013010522	3	0
GÓRA	2013010523	2	0
GÓRA	2013010600	2	0
GÓRA	2013010601	1	0
GÓRA	2013010602	1	0
GÓRA	2013010603	2	0
GÓRA	2013010604	2	0
GÓRA	2013010605	2	0
GÓRA	2013010606	1	0
GÓRA	2013010607	0	0
GÓRA	2013010608	0	0
GÓRA	2013010609	2	0
GÓRA	2013010610	4	0
GÓRA	2013010611	6	11
GÓRA	2013010612	5	0
GÓRA	2013010613	4	0
GÓRA	2013010614	5	0
GÓRA	2013010615	4	0
GÓRA	2013010616	3	0
GÓRA	2013010617	5	0
GÓRA	2013010618	4	0
GÓRA	2013010619	5	0
GÓRA	2013010620	5	0
GÓRA	2013010621	5	0
GÓRA	2013010622	3	0
GÓRA	2013010623	2	0
GÓRA	2013010700	1	0
GÓRA	2013010701	1	0
GÓRA	2013010702	0	0
GÓRA	2013010703	1	0
GÓRA	2013010704	1	0
GÓRA	2013010705	2	0
GÓRA	2013010706	1	0
GÓRA	2013010707	0	0
GÓRA	2013010708	1	0
GÓRA	2013010709	1	0
GÓRA	2013010710	1	0
GÓRA	2013010711	1	0
GÓRA	2013010712	1	0
GÓRA	2013010713	1	0
GÓRA	2013010714	1	0
GÓRA	2013010715	1	0
GÓRA	2013010716	1	0
GÓRA	2013010717	1	0
GÓRA	2013010718	0	0
GÓRA	2013010719	0	0
GÓRA	2013010720	0	0
GÓRA	2013010721	0	0
GÓRA	2013010722	0	0
GÓRA	2013010723	2	0
GÓRA	2013010800	0	0
GÓRA	2013010801	1	0
GÓRA	2013010802	1	0
GÓRA	2013010803	0	0
GÓRA	2013010804	1	0
GÓRA	2013010805	1	0
GÓRA	2013010806	0	0
GÓRA	2013010807	0	0
GÓRA	2013010808	2	0
GÓRA	2013010809	0	0
GÓRA	2013010810	1	0
GÓRA	2013010811	0	0
GÓRA	2013010812	0	0
GÓRA	2013010813	2	0
GÓRA	2013010814	2	0
GÓRA	2013010815	1	0
GÓRA	2013010816	1	0
GÓRA	2013010817	2	0
GÓRA	2013010818	4	0
GÓRA	2013010819	3	0
GÓRA	2013010820	3	0
GÓRA	2013010821	3	0
GÓRA	2013010822	3	0
GÓRA	2013010823	2	0
GÓRA	2013010900	3	0
GÓRA	2013010901	3	0
GÓRA	2013010902	3	0
GÓRA	2013010903	2	0
GÓRA	2013010904	2	0
GÓRA	2013010905	2	0
GÓRA	2013010906	2	0
GÓRA	2013010907	2	0
GÓRA	2013010908	2	0
GÓRA	2013010909	1	0
GÓRA	2013010910	1	0
GÓRA	2013010911	1	0
GÓRA	2013010912	1	0
GÓRA	2013010913	1	0
GÓRA	2013010914	1	0
GÓRA	2013010915	1	0
GÓRA	2013010916	1	0
GÓRA	2013010917	1	0
GÓRA	2013010918	0	0
GÓRA	2013010919	1	0
GÓRA	2013010920	0	0
GÓRA	2013010921	1	0
GÓRA	2013010922	0	0
GÓRA	2013010923	3	0
GÓRA	2013011000	4	0
GÓRA	2013011001	2	0
GÓRA	2013011002	5	0
GÓRA	2013011003	7	0
GÓRA	2013011004	5	0
GÓRA	2013011005	6	0
GÓRA	2013011006	7	13
GÓRA	2013011007	8	0
GÓRA	2013011008	5	0
GÓRA	2013011009	6	0
GÓRA	2013011010	8	14
GÓRA	2013011011	7	12
GÓRA	2013011012	8	14
GÓRA	2013011013	8	0
GÓRA	2013011014	6	0
GÓRA	2013011015	6	12
GÓRA	2013011016	5	0
GÓRA	2013011017	4	0
GÓRA	2013011018	4	0
GÓRA	2013011019	5	0
GÓRA	2013011020	4	0
GÓRA	2013011021	3	0
GÓRA	2013011022	0	0
GÓRA	2013011023	2	0
GÓRA	2013011100	3	0
GÓRA	2013011101	1	0
GÓRA	2013011102	0	0
GÓRA	2013011103	1	0
GÓRA	2013011104	0	0
GÓRA	2013011105	0	0
GÓRA	2013011106	0	0
GÓRA	2013011107	0	0
GÓRA	2013011108	2	0
GÓRA	2013011109	1	0
GÓRA	2013011110	3	0
GÓRA	2013011111	3	0
GÓRA	2013011112	3	0
GÓRA	2013011113	4	0
GÓRA	2013011114	4	0
GÓRA	2013011115	5	0
GÓRA	2013011116	4	0
GÓRA	2013011117	4	0
GÓRA	2013011118	4	0
GÓRA	2013011119	4	0
GÓRA	2013011120	4	0
GÓRA	2013011121	5	0
GÓRA	2013011122	4	0
GÓRA	2013011123	4	0
GÓRA	2013011200	4	0
GÓRA	2013011201	4	0
GÓRA	2013011202	3	0
GÓRA	2013011203	3	0
GÓRA	2013011204	3	0
GÓRA	2013011205	3	0
GÓRA	2013011206	4	0
GÓRA	2013011207	4	0
GÓRA	2013011208	4	0
GÓRA	2013011209	5	0
GÓRA	2013011210	5	0
GÓRA	2013011211	5	0
GÓRA	2013011212	5	0
GÓRA	2013011213	6	0
GÓRA	2013011214	5	0
GÓRA	2013011215	4	0
GÓRA	2013011216	4	0
GÓRA	2013011217	4	0
