2013010100	4	0	0
2013010101	3	0	0
2013010102	3	0	0
2013010103	4	0	9
2013010104	3	0	0
2013010105	3	0	0
2013010106	4	0	9
2013010107	3	0	0
2013010108	3	0	0
2013010109	3	0	0
2013010110	3	0	8
2013010111	4	0	0
2013010112	4	0	8
2013010113	4	0	8
2013010114	3	0	0
2013010115	3	0	8
2013010116	3	0	0
2013010117	4	0	0
2013010118	3	0	8
2013010119	3	0	0
2013010120	2	0	0
2013010121	2	0	0
2013010122	2	0	0
2013010123	2	0	0
2013010200	2	0	0
2013010201	1	0	0
2013010202	1	0	0
2013010203	0	0	0
2013010204	0	0	0
2013010205	0	0	0
2013010206	1	0	0
2013010207	1	0	0
2013010208	0	0	0
2013010209	0	0	0
2013010210	1	0	0
2013010211	1	0	0
2013010212	1	0	0
2013010213	2	0	0
2013010214	1	0	0
2013010215	0	0	0
2013010216	0	0	0
2013010217	0	0	0
2013010218	0	0	0
2013010219	0	0	0
2013010220	1	0	0
2013010221	1	0	0
2013010222	0	0	0
2013010223	2	0	0
2013010300	2	0	0
2013010301	2	0	0
2013010302	2	0	7
2013010303	1	0	7
2013010304	3	0	0
2013010305	2	0	0
2013010306	2	0	7
2013010307	1	0	0
2013010308	2	0	0
2013010309	2	0	0
2013010310	3	0	0
2013010311	3	0	0
2013010312	3	0	9
2013010313	3	0	7
2013010314	2	0	0
2013010315	2	0	7
2013010316	2	0	0
2013010317	1	0	0
2013010318	1	0	7
2013010319	3	0	0
2013010320	3	0	10
2013010321	4	9	10
2013010322	4	10	10
2013010323	5	11	11
2013010400	4	9	11
2013010401	3	0	9
2013010402	2	0	8
2013010403	3	0	9
2013010404	3	0	8
2013010405	3	0	9
2013010406	3	0	9
2013010407	3	0	9
2013010408	3	0	9
2013010409	3	0	9
2013010410	3	0	0
2013010411	3	9	9
2013010412	3	9	9
2013010413	3	8	9
2013010414	3	8	9
2013010415	2	7	10
2013010416	3	0	0
2013010417	2	0	0
2013010418	2	0	10
2013010419	3	0	0
2013010420	2	7	7
2013010421	3	0	7
2013010422	2	0	0
2013010423	1	0	0
2013010500	2	7	7
2013010501	0	0	0
2013010502	0	0	0
2013010503	1	0	0
2013010504	1	0	0
2013010505	2	0	0
2013010506	2	0	0
2013010507	2	0	0
2013010508	3	0	0
2013010509	3	0	0
2013010510	3	8	11
2013010511	4	0	10
2013010512	4	9	11
2013010513	5	0	12
2013010514	4	9	11
2013010515	4	9	12
2013010516	3	9	9
2013010517	3	0	0
2013010518	2	0	12
2013010519	3	0	0
2013010520	2	0	0
2013010521	1	0	0
2013010522	2	0	0
2013010523	2	0	0
2013010600	2	0	0
2013010601	2	0	0
2013010602	2	0	7
2013010603	3	0	7
2013010604	2	0	0
2013010605	2	0	0
2013010606	2	0	7
2013010607	3	0	0
2013010608	3	0	0
2013010609	3	0	0
2013010610	2	0	0
2013010611	2	0	0
2013010612	2	0	0
2013010613	2	0	0
2013010614	2	0	7
2013010615	2	0	7
2013010616	2	0	0
2013010617	2	0	0
2013010618	1	0	7
2013010619	2	0	0
2013010620	1	0	0
2013010621	1	0	0
2013010622	3	0	0
2013010623	2	0	0
2013010700	3	0	0
2013010701	3	0	0
2013010702	3	0	0
2013010703	2	0	0
2013010704	2	0	0
2013010705	3	0	0
2013010706	3	0	0
2013010707	3	0	0
2013010708	3	0	0
2013010709	2	0	0
2013010710	2	0	0
2013010711	2	0	0
2013010712	1	0	0
2013010713	1	0	0
2013010714	0	0	0
2013010715	0	0	0
2013010716	1	0	0
2013010717	1	0	0
2013010718	1	0	0
2013010719	1	0	0
2013010720	1	0	0
2013010721	1	0	0
2013010722	2	0	0
2013010723	0	0	0
2013010800	0	0	0
2013010801	0	0	0
2013010802	0	0	0
2013010803	0	0	0
2013010804	0	0	0
2013010805	0	0	0
2013010806	0	0	0
2013010807	0	0	0
2013010808	0	0	0
2013010809	2	0	0
2013010810	2	0	0
2013010811	2	0	0
2013010812	2	0	0
2013010813	2	0	0
2013010814	1	0	0
2013010815	1	0	0
2013010816	1	0	0
2013010817	0	0	0
2013010818	0	0	0
2013010819	1	0	0
2013010820	1	0	0
2013010821	2	0	0
2013010822	2	0	0
2013010823	2	0	0
2013010900	2	0	0
2013010901	1	0	0
2013010902	1	0	0
2013010903	1	0	0
2013010904	0	0	0
2013010905	0	0	0
2013010906	0	0	0
2013010907	0	0	0
2013010908	0	0	0
2013010909	0	0	0
2013010910	0	0	0
2013010911	0	0	0
2013010912	0	0	0
2013010913	0	0	0
2013010914	0	0	0
2013010915	0	0	0
2013010916	0	0	0
2013010917	0	0	0
2013010918	1	0	0
2013010919	2	0	0
2013010920	2	0	0
2013010921	3	0	0
2013010922	3	0	0
2013010923	1	0	0
2013011000	3	0	0
2013011001	4	0	0
2013011002	3	8	8
2013011003	3	0	8
2013011004	3	0	0
2013011005	4	0	0
2013011006	4	0	8
2013011007	3	0	0
2013011008	3	0	0
2013011009	2	0	0
2013011010	2	0	0
2013011011	2	0	0
2013011012	2	0	0
2013011013	2	0	0
2013011014	3	0	7
2013011015	2	0	7
2013011016	2	0	0
2013011017	2	0	0
2013011018	2	0	7
2013011019	3	0	0
2013011020	4	9	10
2013011021	4	0	10
2013011022	3	0	0
2013011023	3	0	0
2013011100	3	0	10
2013011101	2	0	0
2013011102	2	0	7
2013011103	1	0	7
2013011104	0	0	0
2013011105	0	0	0
2013011106	0	0	7
2013011107	0	0	0
2013011108	1	0	0
2013011109	0	0	0
2013011110	0	0	0
2013011111	1	0	0
2013011112	2	0	0
2013011113	2	0	0
2013011114	2	0	0
2013011115	2	0	0
2013011116	2	0	0
2013011117	2	0	0
2013011118	2	0	0
2013011119	1	0	0
2013011120	1	0	0
2013011121	1	0	0
2013011122	2	0	0
2013011123	3	0	0
2013011200	3	0	8
2013011201	3	0	0
2013011202	2	0	7
2013011203	2	0	7
2013011204	2	0	0
2013011205	2	0	0
2013011206	2	0	7
2013011207	3	0	0
2013011208	3	0	0
2013011209	3	8	8
2013011210	3	8	8
2013011211	4	10	10
2013011212	3	8	10
2013011213	3	0	8
2013011214	2	0	0
2013011215	2	0	8
2013011216	2	0	0
2013011217	2	0	0
2013011218	2	0	8
2013011219	2	0	0
2013011220	2	0	0
2013011221	1	0	0
2013011222	2	0	0
2013011223	2	0	0
2013011300	2	0	0
2013011301	2	0	0
2013011302	1	0	0
2013011303	2	0	0
2013011304	2	0	0
2013011305	2	0	0
2013011306	2	0	0
2013011307	2	0	0
2013011308	2	0	0
2013011309	2	0	0
2013011310	2	0	0
2013011311	1	0	0
2013011312	1	0	0
2013011313	2	0	0
2013011314	1	0	0
2013011315	1	0	0
2013011316	1	0	0
2013011317	1	0	0
2013011318	2	0	0
2013011319	1	0	0
2013011320	2	0	0
2013011321	2	0	0
2013011322	1	0	0
2013011323	1	0	0
2013011400	2	0	0
2013011401	2	0	0
2013011402	2	0	0
2013011403	1	0	0
2013011404	0	0	0
2013011405	1	0	0
2013011406	2	0	0
2013011407	3	0	0
2013011408	2	0	0
2013011409	2	0	0
2013011410	3	0	0
2013011411	4	0	0
2013011412	4	0	0
2013011413	4	0	0
2013011414	4	0	0
2013011415	3	0	0
2013011416	3	0	0
2013011417	3	0	0
2013011418	3	0	0
2013011419	2	0	0
2013011420	3	0	0
2013011421	3	0	0
2013011422	2	0	0
2013011423	1	0	0
2013011500	1	0	0
2013011501	1	0	0
2013011502	1	0	0
2013011503	0	0	0
2013011504	0	0	0
2013011505	0	0	0
2013011506	0	0	0
2013011507	0	0	0
2013011508	0	0	0
2013011509	0	0	0
2013011510	0	0	0
2013011511	0	0	0
2013011512	1	0	0
2013011513	0	0	0
2013011514	1	0	0
2013011515	1	0	0
2013011516	2	0	0
2013011517	1	0	0
2013011518	1	0	0
2013011519	0	0	0
2013011520	0	0	0
2013011521	0	0	0
2013011522	0	0	0
2013011523	0	0	0
2013011600	0	0	0
2013011601	0	0	0
2013011602	0	0	0
2013011603	0	0	0
2013011604	0	0	0
2013011605	0	0	0
2013011606	0	0	0
2013011607	0	0	0
2013011608	0	0	0
2013011609	0	0	0
2013011610	0	0	0
2013011611	0	0	0
2013011612	0	0	0
2013011613	0	0	0
2013011614	0	0	0
2013011615	0	0	0
2013011616	1	0	0
2013011617	1	0	0
2013011618	2	0	0
2013011619	1	0	0
2013011620	1	0	0
2013011621	1	0	0
2013011622	1	0	0
2013011623	1	0	0
2013011700	1	0	0
2013011701	2	0	0
2013011702	1	0	0
2013011703	2	0	0
2013011704	2	0	0
2013011705	2	0	0
2013011706	1	0	0
2013011707	2	0	0
2013011708	1	0	0
2013011709	1	0	0
2013011710	2	0	0
2013011711	2	0	0
2013011712	1	0	0
2013011713	1	0	0
2013011714	1	0	0
2013011715	2	0	0
2013011716	2	0	0
2013011717	2	0	0
2013011718	2	0	0
2013011719	2	0	0
2013011720	1	0	0
2013011721	2	0	0
2013011722	2	0	0
2013011723	2	0	0
2013011800	2	0	0
2013011801	2	0	0
2013011802	2	0	0
2013011803	1	0	0
2013011804	2	0	0
2013011805	2	0	0
2013011806	2	0	0
2013011807	2	0	0
2013011808	2	0	0
2013011809	2	0	0
2013011810	2	0	0
2013011811	3	0	0
