"V1"	"V2"	"V3"	"V4"
249180250	"WISŁA-GŁĘBCE"	19520919	20
249180250	"WISŁA-GŁĘBCE"	19520920	4.2
249180250	"WISŁA-GŁĘBCE"	19520922	1
249180250	"WISŁA-GŁĘBCE"	19520923	26.5
249180250	"WISŁA-GŁĘBCE"	19520924	10
249180250	"WISŁA-GŁĘBCE"	19520925	6.4
249180250	"WISŁA-GŁĘBCE"	19520928	6.2
249180250	"WISŁA-GŁĘBCE"	19520929	10.4
249180250	"WISŁA-GŁĘBCE"	19520930	26.7
249180250	"WISŁA-GŁĘBCE"	19521001	5.1
249180250	"WISŁA-GŁĘBCE"	19521002	4.2
249180250	"WISŁA-GŁĘBCE"	19521003	8.4
249180250	"WISŁA-GŁĘBCE"	19521004	3.5
249180250	"WISŁA-GŁĘBCE"	19521005	30
249180250	"WISŁA-GŁĘBCE"	19521007	5.4
249180250	"WISŁA-GŁĘBCE"	19521008	5.2
249180250	"WISŁA-GŁĘBCE"	19521011	2.4
249180250	"WISŁA-GŁĘBCE"	19521012	10
249180250	"WISŁA-GŁĘBCE"	19521013	6.2
249180250	"WISŁA-GŁĘBCE"	19521014	2
249180250	"WISŁA-GŁĘBCE"	19521015	7.5
249180250	"WISŁA-GŁĘBCE"	19521016	2.3
249180250	"WISŁA-GŁĘBCE"	19521017	1
249180250	"WISŁA-GŁĘBCE"	19521018	2.4
249180250	"WISŁA-GŁĘBCE"	19521019	4.3
249180250	"WISŁA-GŁĘBCE"	19521020	3.5
249180250	"WISŁA-GŁĘBCE"	19521021	5.4
249180250	"WISŁA-GŁĘBCE"	19521022	13.5
249180250	"WISŁA-GŁĘBCE"	19521023	2
249180250	"WISŁA-GŁĘBCE"	19521024	3.5
249180250	"WISŁA-GŁĘBCE"	19521025	1.4
249180250	"WISŁA-GŁĘBCE"	19521026	12.3
249180250	"WISŁA-GŁĘBCE"	19521027	7.2
249180250	"WISŁA-GŁĘBCE"	19521031	19.2
249180250	"WISŁA-GŁĘBCE"	19521101	12
249180250	"WISŁA-GŁĘBCE"	19521102	8.4
249180250	"WISŁA-GŁĘBCE"	19521104	10
249180250	"WISŁA-GŁĘBCE"	19521105	2
249180250	"WISŁA-GŁĘBCE"	19521106	8.5
249180250	"WISŁA-GŁĘBCE"	19521107	20.3
249180250	"WISŁA-GŁĘBCE"	19521108	35
249180250	"WISŁA-GŁĘBCE"	19521109	6.2
249180250	"WISŁA-GŁĘBCE"	19521110	1.3
249180250	"WISŁA-GŁĘBCE"	19521112	3.2
249180250	"WISŁA-GŁĘBCE"	19521115	4.3
249180250	"WISŁA-GŁĘBCE"	19521121	2.1
249180250	"WISŁA-GŁĘBCE"	19521122	5.2
249180250	"WISŁA-GŁĘBCE"	19521123	4.5
249180250	"WISŁA-GŁĘBCE"	19521127	1.4
249180250	"WISŁA-GŁĘBCE"	19521128	10.2
249180250	"WISŁA-GŁĘBCE"	19521129	6.5
249180250	"WISŁA-GŁĘBCE"	19521130	4.3
249180250	"WISŁA-GŁĘBCE"	19521201	3.2
249180250	"WISŁA-GŁĘBCE"	19521213	2
249180250	"WISŁA-GŁĘBCE"	19521215	10.3
249180250	"WISŁA-GŁĘBCE"	19521216	3.2
249180250	"WISŁA-GŁĘBCE"	19521217	1.4
249180250	"WISŁA-GŁĘBCE"	19521222	3
249180250	"WISŁA-GŁĘBCE"	19521223	2.4
249180250	"WISŁA-GŁĘBCE"	19521225	5
249180250	"WISŁA-GŁĘBCE"	19521226	2
249180250	"WISŁA-GŁĘBCE"	19521227	3
249180250	"WISŁA-GŁĘBCE"	19521230	2.3
249180250	"WISŁA-GŁĘBCE"	19521231	3.5
249180250	"WISŁA-GŁĘBCE"	19530101	4.2
249180250	"WISŁA-GŁĘBCE"	19530102	18.4
249180250	"WISŁA-GŁĘBCE"	19530103	3.6
249180250	"WISŁA-GŁĘBCE"	19530104	2.7
249180250	"WISŁA-GŁĘBCE"	19530105	3.1
249180250	"WISŁA-GŁĘBCE"	19530106	0
249180250	"WISŁA-GŁĘBCE"	19530107	3.1
249180250	"WISŁA-GŁĘBCE"	19530108	10.2
249180250	"WISŁA-GŁĘBCE"	19530110	1.3
249180250	"WISŁA-GŁĘBCE"	19530111	12.5
249180250	"WISŁA-GŁĘBCE"	19530112	1.4
249180250	"WISŁA-GŁĘBCE"	19530113	2.3
249180250	"WISŁA-GŁĘBCE"	19530118	3.1
249180250	"WISŁA-GŁĘBCE"	19530119	2.5
249180250	"WISŁA-GŁĘBCE"	19530121	10
249180250	"WISŁA-GŁĘBCE"	19530122	14.3
249180250	"WISŁA-GŁĘBCE"	19530123	1.2
249180250	"WISŁA-GŁĘBCE"	19530127	18.2
249180250	"WISŁA-GŁĘBCE"	19530129	14.2
249180250	"WISŁA-GŁĘBCE"	19530202	7.2
249180250	"WISŁA-GŁĘBCE"	19530204	10.2
249180250	"WISŁA-GŁĘBCE"	19530206	2.5
249180250	"WISŁA-GŁĘBCE"	19530207	1.2
249180250	"WISŁA-GŁĘBCE"	19530208	2.4
249180250	"WISŁA-GŁĘBCE"	19530216	1
249180250	"WISŁA-GŁĘBCE"	19530217	3.5
249180250	"WISŁA-GŁĘBCE"	19530218	2.3
249180250	"WISŁA-GŁĘBCE"	19530222	1.2
249180250	"WISŁA-GŁĘBCE"	19530224	2.3
249180250	"WISŁA-GŁĘBCE"	19530228	4.2
249180250	"WISŁA-GŁĘBCE"	19530301	2
249180250	"WISŁA-GŁĘBCE"	19530304	10.2
249180250	"WISŁA-GŁĘBCE"	19530307	14.2
249180250	"WISŁA-GŁĘBCE"	19530308	1.3
249180250	"WISŁA-GŁĘBCE"	19530309	2.1
249180250	"WISŁA-GŁĘBCE"	19530310	2.5
249180250	"WISŁA-GŁĘBCE"	19530311	7.3
249180250	"WISŁA-GŁĘBCE"	19530312	8.2
249180250	"WISŁA-GŁĘBCE"	19530313	1
